Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
435, 8696.2, 6205.69575, 0, 15, 8.38, 1359, 159.33710193634033, p, -, 9
436, 7846.85, 5459.094, 0, 15, 7.73, 1652, 121.95112109184265, i, -, 0
437, 7756.0, 5259.913500000001, 0, 13, 7.61, 1491, 133.1406328678131, p, -, 1
438, 8449.5, 6379.57475, 0, 15, 9.565, 1444, 133.97334790229797, p, -, 3
439, 7889.65, 5789.89, 0, 14, 8.075, 1458, 135.69277501106262, p, -, 0
440, 7957.15, 5531.9545, 0, 15, 7.575, 1182, 172.9438169002533, p, -, 0
441, 8044.8, 5543.6050000000005, 0, 14, 8.13, 1481, 121.05990076065063, m, 0.01, 28
442, 8418.5, 6267.14225, 0, 15, 9.355, 1559, 135.19273710250854, m, 0.1, 7
443, 7343.75, 4887.908, 0, 14, 6.53, 1318, 137.21408915519714, m, 0.1, 14
444, 8765.7, 6319.6714999999995, 0, 17, 10.22, 1806, 124.98145413398743, m, 0.1, 37
445, 8263.05, 5284.5455, 0, 15, 7.115, 1447, 155.49452710151672, m, 0.01, 2
446, 8537.1, 6000.8685, 0, 15, 8.87, 1311, 177.59343600273132, p, -, 6
447, 8810.8, 6365.1665, 0, 15, 9.86, 1509, 143.97815799713135, m, 0.01, 5
448, 9019.55, 5682.9235, 0, 17, 8.435, 1436, 143.84753799438477, m, 0.01, 15
449, 8235.5, 5961.46225, 0, 14, 8.28, 1262, 161.38558387756348, m, 0.01, 18
450, 8092.05, 6147.8305, 0, 14, 9.245, 1457, 145.33926606178284, i, -, 0
451, 9339.95, 7048.7657500000005, 0, 17, 11.965, 1599, 131.00034093856812, m, 0.01, 7
452, 8005.45, 5038.45725, 0, 14, 6.745, 1393, 146.17442774772644, n, 0.05, 26
453, 7870.1, 5523.165, 0, 15, 9.3, 1642, 125.82261300086975, p, -, 10
454, 9362.2, 6726.505999999999, 0, 18, 10.885, 1285, 140.8185260295868, c, -, 16
455, 8593.45, 6221.353, 0, 16, 9.345, 1346, 164.20577311515808, c, -, 40
456, 8877.2, 6499.58, 0, 16, 9.215, 1515, 126.62071800231934, m, 0.1, 53
457, 8246.05, 6057.60025, 0, 14, 9.075, 1322, 138.90947079658508, n, 0.01, 62
458, 8471.25, 5841.534, 0, 15, 7.89, 1105, 146.29717183113098, i, -, 0
459, 9249.9, 7154.607249999999, 0, 17, 12.08, 1571, 120.54074907302856, c, -, 36
460, 9069.6, 7160.70975, 0, 16, 11.47, 1214, 139.6866409778595, m, 0.01, 61
461, 7844.1, 5721.275250000001, 0, 14, 8.22, 1265, 141.07403373718262, n, 0.05, 46
462, 8846.85, 6432.89225, 0, 16, 10.43, 1577, 111.17567896842957, p, -, 0
463, 8481.65, 6220.767, 0, 14, 9.365, 1265, 129.6518907546997, i, -, 0
464, 7983.75, 5517.7185, 0, 13, 7.915, 1352, 139.63006401062012, i, -, 0
465, 9281.55, 6157.93225, 0, 16, 9.265, 1255, 152.53237009048462, i, -, 0
466, 7678.15, 5243.9415, 0, 13, 6.555, 1114, 162.86950707435608, n, 0.1, 41
467, 9614.35, 7700.358, 0, 19, 13.195, 1543, 119.80742073059082, i, -, 0
468, 9332.9, 7002.76175, 0, 18, 11.22, 1298, 154.29005599021912, m, 0.01, 54
469, 8542.2, 6304.54175, 0, 14, 8.465, 949, 154.74097323417664, m, 0.01, 10
470, 9090.75, 6556.27375, 0, 17, 9.71, 1401, 136.42070770263672, i, -, 0
471, 7967.2, 5524.0945, 0, 13, 6.945, 1208, 165.61480689048767, p, -, 3
472, 8157.35, 5762.12925, 0, 15, 8.75, 1352, 141.84420490264893, m, 0.2, 6
473, 8477.15, 5984.852, 0, 14, 8.015, 1094, 177.75124502182007, i, -, 0
474, 8741.45, 5635.778, 0, 16, 7.55, 1333, 145.96257185935974, c, -, 29
475, 8565.7, 5907.2699999999995, 0, 15, 7.955, 1259, 148.32465481758118, n, 0.01, 50
476, 8709.25, 6416.74125, 0, 16, 10.31, 1284, 148.84368991851807, m, 0.05, 19
477, 8564.5, 5686.89475, 0, 15, 8.01, 1562, 124.9749367237091, p, -, 9
478, 8600.25, 6062.46, 0, 15, 9.12, 1351, 141.29873085021973, c, -, 51
479, 9557.4, 6923.82725, 0, 18, 11.005, 1206, 152.06889295578003, n, 0.01, 57
480, 9111.35, 6542.7392500000005, 0, 18, 10.49, 1112, 174.04482412338257, m, 0.01, 4
481, 8638.3, 6093.086499999999, 0, 17, 9.405, 1221, 148.386225938797, i, -, 0
482, 9047.65, 6400.27075, 0, 17, 9.62, 1319, 140.41214323043823, m, 0.01, 47
483, 9430.55, 6252.4905, 0, 17, 9.635, 1195, 148.5531690120697, c, -, 17
484, 9335.0, 6696.686749999999, 0, 18, 9.8, 1108, 173.78980994224548, m, 0.1, 21
485, 8347.35, 5882.9035, 0, 15, 8.47, 1279, 149.63430619239807, m, 0.01, 8
486, 9694.85, 7472.0425000000005, 0, 19, 12.475, 1250, 146.99612188339233, m, 0.01, 22
487, 9461.55, 7121.205499999999, 0, 17, 11.0, 1129, 177.17381405830383, n, 0.05, 7
488, 9672.3, 7022.455250000001, 0, 17, 11.475, 1370, 141.09741520881653, m, 0.01, 9
489, 9132.0, 7237.052250000001, 0, 17, 12.22, 1300, 159.16620421409607, m, 0.01, 2
490, 9460.45, 7346.53575, 0, 17, 11.18, 953, 171.23120212554932, n, 0.05, 32
491, 9439.35, 7288.0289999999995, 0, 18, 11.865, 1350, 151.13528394699097, p, -, 0
492, 8995.5, 6386.9715, 0, 16, 9.27, 953, 163.85580921173096, i, -, 0
493, 9315.25, 7110.63775, 0, 18, 11.81, 1111, 192.05636310577393, n, 0.01, 20
494, 9707.15, 7181.9710000000005, 0, 19, 11.56, 887, 201.44826006889343, c, -, 19
495, 9618.45, 7169.7935, 0, 18, 11.68, 1160, 177.44187307357788, m, 0.01, 5
496, 8865.0, 6296.51975, 0, 16, 9.305, 1221, 160.09631180763245, p, -, 3
497, 9711.4, 7230.0419999999995, 0, 18, 11.71, 1183, 179.49379897117615, n, 0.01, 5
498, 9172.7, 6902.780499999999, 0, 17, 10.905, 1212, 166.44037914276123, m, 0.01, 6
499, 8617.8, 6729.978999999999, 0, 16, 10.575, 1193, 160.2863450050354, p, -, 2
500, 9344.75, 7420.3455, 0, 18, 11.815, 1164, 183.7370970249176, i, -, 0
501, 9815.15, 7280.4095, 0, 19, 11.355, 1105, 193.67119908332825, p, -, 1
502, 9401.35, 7198.947999999999, 0, 18, 12.145, 1307, 131.97804975509644, m, 0.05, 22
503, 8795.95, 6522.2405, 0, 16, 9.895, 1049, 162.2702739238739, m, 0.1, 15
504, 9070.25, 6801.9217499999995, 0, 17, 10.83, 1018, 196.4383008480072, c, -, 10
505, 9698.35, 8047.0525, 0, 18, 13.97, 1168, 174.98937392234802, m, 0.01, 35
506, 9584.2, 7600.2654999999995, 0, 18, 12.87, 1173, 188.78462505340576, m, 0.1, 20
507, 9381.05, 6885.519, 0, 18, 11.215, 968, 188.48641991615295, m, 0.01, 5
508, 9555.75, 6964.1315, 0, 18, 11.225, 1140, 162.19537377357483, p, -, 3
509, 9185.4, 6491.05225, 0, 17, 9.945, 946, 210.01395773887634, m, 0.1, 9
510, 9530.35, 7688.672500000001, 0, 18, 13.21, 1198, 145.18526101112366, m, 0.01, 6
511, 9081.1, 7050.106, 0, 18, 12.33, 1069, 171.42614102363586, n, 0.1, 7
512, 8730.1, 6997.5955, 0, 16, 10.42, 982, 170.76012897491455, p, -, 0
513, 9709.45, 7588.878500000001, 0, 19, 13.625, 1186, 184.43318676948547, m, 0.1, 26
514, 9332.1, 6876.263250000001, 0, 18, 10.825, 1201, 186.4519920349121, m, 0.01, 36
515, 9517.8, 7461.827499999999, 0, 19, 13.465, 1208, 163.49935388565063, c, -, 30
516, 9498.35, 7399.28325, 0, 18, 12.575, 1247, 177.16155982017517, m, 0.01, 13
517, 9684.05, 7674.811749999999, 0, 18, 13.295, 1267, 168.51660895347595, m, 0.01, 10
518, 8750.05, 6882.399, 0, 17, 12.295, 1401, 153.49662375450134, c, -, 9
