Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
5830, 10000.0, 8231.498, 5303, 1, 0.76, 53, 106.13570189476013, i, -, 0
5831, 10000.0, 8213.292, 5300, 1, 0.76, 56, 120.80803084373474, m, 0.1, 5
5832, 10000.0, 7840.08, 5293, 1, 0.72, 47, 121.96181988716125, m, 0.05, 2
5833, 10000.0, 8103.04, 5293, 1, 0.75, 46, 126.73549890518188, i, -, 0
5834, 10000.0, 8014.144, 5293, 1, 0.738, 53, 112.01714086532593, p, -, 0
5835, 10000.0, 8141.69, 5293, 1, 0.772, 43, 129.07751893997192, i, -, 0
5836, 10000.0, 7952.816, 5293, 1, 0.726, 44, 124.9760971069336, i, -, 0
5837, 10000.0, 7739.922, 5293, 1, 0.704, 57, 106.33148193359375, p, -, 0
5838, 10000.0, 7540.95, 5293, 1, 0.696, 59, 104.0461630821228, p, -, 0
5839, 10000.0, 7893.368, 5292, 1, 0.726, 44, 132.90879201889038, c, -, 90
5840, 10000.0, 7779.084, 5281, 1, 0.716, 59, 115.05808091163635, c, -, 61
5841, 10000.0, 7578.45, 5281, 1, 0.698, 48, 118.54158997535706, i, -, 0
5842, 10000.0, 7891.114, 5281, 1, 0.738, 60, 111.55137705802917, p, -, 0
5843, 10000.0, 7460.2, 5281, 1, 0.678, 59, 162.17845106124878, p, -, 0
5844, 10000.0, 7536.464, 5280, 1, 0.674, 47, 137.59434008598328, n, 0.1, 81
5845, 10000.0, 7648.006, 5280, 1, 0.706, 50, 129.0958240032196, i, -, 0
5846, 10000.0, 7499.654, 5280, 1, 0.682, 54, 121.98016571998596, p, -, 0
5847, 10000.0, 7243.246, 5280, 1, 0.652, 43, 129.06914901733398, i, -, 0
5848, 10000.0, 7614.84, 5280, 1, 0.684, 38, 155.67240595817566, i, -, 0
5849, 10000.0, 7716.864, 5280, 1, 0.71, 48, 120.3983039855957, i, -, 0
5850, 10000.0, 7698.652, 5280, 1, 0.692, 42, 133.93091106414795, i, -, 0
5851, 10000.0, 7543.06, 5280, 1, 0.674, 53, 108.85515594482422, i, -, 0
5852, 10000.0, 7427.162, 5280, 1, 0.65, 44, 126.35305500030518, p, -, 0
5853, 10000.0, 7446.496, 5280, 1, 0.664, 41, 131.291198015213, i, -, 0
5854, 10000.0, 7497.936, 5280, 1, 0.654, 55, 108.82961583137512, i, -, 0
5855, 10000.0, 7658.942, 5280, 1, 0.686, 45, 129.09531092643738, p, -, 0
5856, 10000.0, 7557.036, 5280, 1, 0.658, 43, 137.88625526428223, p, -, 0
5857, 10000.0, 7607.024, 5280, 1, 0.676, 48, 129.64467406272888, p, -, 0
5858, 10000.0, 7765.976, 5280, 1, 0.7, 40, 150.30583238601685, i, -, 0
5859, 10000.0, 7788.234, 5280, 1, 0.704, 52, 114.31869602203369, i, -, 0
5860, 10000.0, 7520.57, 5280, 1, 0.664, 47, 131.3375108242035, i, -, 0
5861, 10000.0, 7549.688, 5280, 1, 0.66, 55, 104.39468002319336, p, -, 0
5862, 10000.0, 7708.71, 5280, 1, 0.692, 39, 146.79533076286316, p, -, 0
5863, 10000.0, 7815.558, 5280, 1, 0.684, 48, 125.46993517875671, i, -, 0
5864, 10000.0, 7460.988, 5280, 1, 0.648, 41, 151.6850287914276, i, -, 0
5865, 10000.0, 7463.652, 5280, 1, 0.664, 52, 104.67605304718018, c, -, 4
5866, 10000.0, 7381.208, 5280, 1, 0.648, 52, 107.72256517410278, i, -, 0
5867, 10000.0, 8055.718, 5279, 1, 0.728, 43, 142.84650802612305, m, 0.2, 45
5868, 10000.0, 7433.182, 5279, 1, 0.648, 43, 144.38793110847473, i, -, 0
5869, 10000.0, 7489.694, 5279, 1, 0.648, 48, 134.22477626800537, p, -, 0
5870, 10000.0, 7485.78, 5277, 1, 0.656, 49, 118.88687801361084, m, 0.02, 1
5871, 10000.0, 7556.94, 5274, 1, 0.66, 49, 125.65340900421143, m, 0.05, 14
5872, 10000.0, 7374.48, 5271, 1, 0.636, 43, 138.7194380760193, c, -, 21
5873, 10000.0, 7357.446, 5271, 1, 0.598, 43, 148.479896068573, i, -, 0
5874, 10000.0, 7385.862, 5271, 1, 0.626, 56, 102.75610709190369, p, -, 0
5875, 10000.0, 7203.546, 5267, 1, 0.596, 57, 114.98432993888855, c, -, 179
5876, 10000.0, 7239.09, 5253, 1, 0.602, 47, 160.91984009742737, m, 0.05, 44
5877, 10000.0, 7632.276, 5253, 1, 0.64, 42, 131.79274010658264, i, -, 0
5878, 10000.0, 7502.878, 5253, 1, 0.63, 42, 180.94213581085205, p, -, 0
5879, 10000.0, 7192.744, 5253, 1, 0.564, 54, 122.85253024101257, i, -, 0
5880, 10000.0, 7112.378, 5253, 1, 0.538, 57, 138.62020134925842, p, -, 0
5881, 10000.0, 7272.008, 5253, 1, 0.544, 43, 128.89932894706726, i, -, 0
5882, 10000.0, 7155.634, 5253, 1, 0.554, 42, 129.1833598613739, c, -, 14
5883, 10000.0, 7439.096, 5253, 1, 0.592, 46, 127.53052020072937, i, -, 0
5884, 10000.0, 7011.952, 5253, 1, 0.514, 44, 149.55690789222717, p, -, 0
5885, 10000.0, 7106.972, 5253, 1, 0.518, 43, 174.7251536846161, p, -, 0
5886, 10000.0, 7242.628, 5253, 1, 0.548, 68, 114.3031919002533, i, -, 0
5887, 10000.0, 7185.556, 5253, 1, 0.534, 44, 132.14047932624817, p, -, 0
5888, 10000.0, 7153.912, 5253, 1, 0.528, 34, 172.1073338985443, c, -, 10
5889, 10000.0, 7269.516, 5253, 1, 0.552, 45, 127.53969502449036, i, -, 0
